label,body
1,"RT @ELPINERO: Buscan contactar a familiares de ahogado en el río Bravo,  originario de de Melchor Ocampo, Oaxaca https://t.co/81nWlF7CKR"
1,"Tougher border policy is not just political rhetoric it's death by dehydration, without a funeral.  https://t.co/SFhOFjhyfx via @BostonGlobe"
0,#MissingChildren #Europe's missing #refugee children  https://t.co/kgGSqNUrKO
0,That's because the Pope is a Satanist himself.Lucifer was enthroned in Vatican on 6/29/1963 by Jesuits. https://t.co/f1Ud5M3GmA
0,kill ice. https://t.co/n2MhTDFEgT
0,"@FoxNews @VP ISIS shouts ""Death to America"".  ISIS says ""infiltrate refugee program"".  President Trump says: EXTREM… https://t.co/MUyyA90HdX"
0,Un beau projet de collecte de la parole des migrants #Àdécouvrir https://t.co/qbebcnLyC9
0,"Niyobubasha Eric,a 17yrs old young Burundi refugee in Rwanda  killed confused with #Imbonerakure &amp; dead body thrown in Kagera.Stop #kagame"
0,"RT @IronManRecords: Italian Coast Guard let dozens of refugees drown, phone calls reveal https://t.co/2Vwl9MKJ5k"
0,This has made my day! 😀 https://t.co/ExlqoKAUou
0,"@DrMartyFox 2. See the MSM reports that can't hide the truth
https://t.co/S3vPCfevER"
0,Palacios hijo de re mil puta que te haces el choro si sos un refugiado muerto de hambre
1,"Pilot refuses to take off after finding out asylum seeker on board is being deported

#Hero 

https://t.co/RFYdbu2OxY"
0,"UK Foreign policy = million+dead &amp; counting, destruction of countries, biggest refugee crisis since WW2 &amp; terrorism… https://t.co/DbiwD5Dmot"
1,"It is asserted by authorities that this was a revenge terrorist attack due to the Daesh atrocities in UK
https://t.co/nrexMzzyZ2"
0,"RT @CollinsMikeyc: UK Foreign policy = million+dead &amp; counting, destruction of countries, biggest refugee crisis since WW2 &amp; terrorism… "
0,"Well, what better. With the mad Irish drinking culture to mix in a few ethnicities not known for being happy drunks… https://t.co/Jl63KYGIDi"
0,Well now we know the quid pro quo for the refugee swap was dead Australian boys in Afghanistan. *slow clap*
0,"RT @Tammysdragonfly: HOT♨MILITARY♦#SCIFI
@ericjwriting
➰ ♦DANCE OF DEATH♦➰ 
Space Union SECURE BORDER?
#ASMSG
https://t.co/zLz7Bp7VmL https…"
0,Appalling and deeply inhumane. https://t.co/myd7DDpuT7
0,"HOT♨MILITARY♦#SCIFI
@ericjwriting
➰ ♦DANCE OF DEATH♦➰ 
Space Union SECURE BORDER?
#ASMSG
https://t.co/zLz7Bp7VmL https://t.co/v6UPiH45UI"
0,#NowPlaying イオシス - 惑いて来たれ、遊惰な神隠し ～ Border of Death 《ALBUM: 東方乙女囃子》
0,"RT @becyyboo: Such an utter shame, he asked for help every few days. Finally he was transfered to hospital and died on Xmas eve.… "
0,"RT @moethemyth: Absolutely sickening by Italy!
Italian Coast Guard let dozens of refugees drown, phone calls reveal https://t.co/7442eRBFdE"
0,Horrific phone calls reveal how Italian Coast Guard let dozens of refugees drown | The Independent https://t.co/7lBfWa3s1H
0,"RT @teeveekwa: this man should be put to death, no meme https://t.co/IFlCspeJ1N"
0,"RT @astradisastra: When refugees make media about the refugee crisis there's heartbreak, but also humor &amp; revealing social experiments.
htt…"
0,Scary that we have people in our country with this mindset....  “The Only Good Muslim Is a Dead Muslim”   https://t.co/BLp4pjvGyv
0,"She can come to the UK. I'd rather have her who genuinely needs it, than a 30yr old ""child"" migrant. https://t.co/FcMBG9H37J"
1,“The Only Good Muslim Is a Dead Muslim” | New Republic #Trumprussia  https://t.co/IPRMnzN3sq
0,RT @XsmallJay: I'm glad I already visited France. Doubt I'll go back again now... Unless they allow a Texas Gal to carry. https://t.co/YN9p…
1,@asmith83 @newscientist nah your boy Soros has already reserved this for himself.Where do you think all his 200K mi… https://t.co/bs5u9kKGv2
1,RT @SCarliezICRC: Long &amp; rare read from #Greece where many migrants die while looking for a safer life. #DayOfTheDisappeared https://t.co/x…
0,"RT @Bane1349: In The End he was our friend and Hillary had him murdered.
She later laughed about it on television. https://t.co/iE3iSIz6HT"
0,RT @AgenziaH: Fishermen find bodies of 28 migrants in refugee ‘ghost ship’ https://t.co/5aGfrInObp
0,"RT @SjranchJL: Questions remain over U.S. border agent's shooting death near Bisbee https://t.co/vuthQNKUKB
Great piece with Ed Ashurst"
1,"RT @Dieselregen: Beklemmende Aufnahmen von der Italienischen Küstenwache zeigen, wie sie die Flüchtenden retten, die noch oben schwi… "
0,We should kick out every refugee and every asylum seeker and use the resources to protect and help our own. https://t.co/EKhcA0jzdq
1,RT @RohingyaVision: #updates : Burmese nave shot a #Rohingya fisherman to dead and extorted money from another fisher men at 10 AM on 27th…
1,Work migrant #JenniferDalquez sentenced to death by UAE Court - verdict due to be delivered: Wednesday 24 May 2017: https://t.co/MOWIzaivTQ
0,"@joshuabadge Go on about Rohingya ... what about west Papua....  400 ,000 dead .... the silence is deafening....."
1,"52 Migrants From Nigeria, The Gambia, Senegal Die In Sahara Desert https://t.co/KynsJqn4Am… https://t.co/yDhc3Q8nWX https://t.co/8gUMmZFfko"
1,"""Vaya a Malta, que está más cerca"". Desde Malta:""Vaya a Italia"". 5 horas después,268 inmigrantes sirios murieron. 

https://t.co/JbtlJe9iXf"
0,@POTUS @idraintheswamp @RealJamesWoods Nevermind .got it. https://t.co/Toasdmi8vJ
0,"RT @polNewsForever: He tried to warn us, but it didn't matter. Hillary and Obama wanted him dead, and the Globalists wanted to manufact… "
0,"RT @mdskar: Gruesome pics of OmarSadek,35, killed by #Myanmar Border Guards on Jun25. Govt says he died from diseases… "
0,"Myanmar Rakhine: Rohingya refugees drown amid exodus: They were among 18,000 Ro.. via https://t.co/ZvK3WbuLIe #News https://t.co/D91oYaJol6"
0,"@elpais_espana Pues pidan ustedes perdón .@PPopular también por el Yak -42, las niñas muertas en el Madrid Arena, l… https://t.co/WEujGGYH00"
0,RT @katelmabers4: Zionist professors now bragging about high white suicide rates in US &amp; white migration to Australia offset by death… 
0,"nothing from mehbooba,sonia or @PMOIndia  jammu save hindu, time to deprt dem alive or dead, deport bdeshi another… https://t.co/8Jdy0LuzSu"
1,"4 Dead, 28 Missing After Venezuelan Migrant Boat Sinks  https://t.co/4tpPHJjb1L"
0,Look at spotty twit called me a lad.  Open migration will add to homelessness food banks death sexual exploitation https://t.co/KmhnHRITsb
0,"RT @LivingOnChi: @ENENews #SixthMassExtinction #Fukushima #GeoEngineering
.@ENENews 1/7/14
➖➖➖
First ever? Dead Siamese Baby #Whales on Wes…"
0,RT @BBCWorld: Migrant crisis: UN says 250 missing in shipwrecks https://t.co/ThlzkF40BO
1,Can Canada’s immigration industry bring federal millionaire migration scheme back from the dead? #cdnimm  https://t.co/EXh3zxn3yD
0,RT @NavinS27: Leo Varadkar govt is on a suicide path. God save Ireland. If this policy is implemented Ireland will never be the same. https…
0,“The Only Good Muslim Is a Dead Muslim” | New Republic Good reporting Good ending so far #ImmigrantsRus  https://t.co/CeHIFlrwUZ
0,RT @elperiodico: Una discusión entre Italia y Malta impidió el rescate de casi 500 inmigrantes que murieron ahogados https://t.co/Eaqa3WM4nw
1,"RT @jorgencarling: A missing element in migration theory: self-interested political manufacture of ""crises"". (Article by Doug Massey) https…"
0,"RT @BikerNiqabi: It's not illegal. This is just some jerk finding an excuse to abuse a fellow Muslim in Ramadan, clearly missing the… "
0,RT @AntonWSJ: German Interior Ministry unveils a website for migrants who want to return to their country of origin https://t.co/GTajQD61PC
0,German Interior Ministry unveils a website for migrants who want to return to their country of origin https://t.co/GTajQD61PC
1,And the suggestion that the migrant shelter had something tot do with a missing girl #annefaber #azc https://t.co/P79vglz3AG
0,RT @JuliaBerytus: Migrant domestic workers in #Lebanon jumping off buildings rather than work in abusive and exploitative situations. https…
0,RT @AdriaanBeenen: Zouden al die vrouwen op #macron hebben gestemd? https://t.co/dlQFsNgDIg
0,RT @UTHornsRawk: DISGUSTING. BUILD THE DAMN WALL.  BRING BACK THE DEATH PENALTY @realDonaldTrump https://t.co/Fnb9OZGWMm
0,"Bob Stoops Comey #GlobalRunningDay #SenateIntelHearing
#WednesdayWisdom #DeerSummit Kamala Harris Senate Intelligen… https://t.co/3yKSoKPbMJ"
0,RT @votefishfinger: #TimTanic would like 50k refugees risk life &amp; death coming to the UK. I think we should crowdfund him a journey as a re…
0,RT @PontiacTribune: Arizona migration trends tracked through ‘death map’ of discovered human remains https://t.co/SLAfw9rzps https://t.co/j…
0,"Thanks to the US, 7,400 Babies Were Born in this Refugee Camp w/o 1 Death. Now, US is Pulling Its Support https://t.co/DVAkBnY5CP #FundUNFPA"
0,"Antoine Chaudet (@agedelatortue, #Rennes) présentera L'Encyclopédie des migrants lors du festival Singulier Pluriel… https://t.co/DMLWi0b572"
1,"RT @NEWS_WORLD_: #Death toll mounts, as India-Pakistan tensions seethe: The “new normal” between India and Pakistan is cross-border… https:…"
0,"#Migrant domestic workers in Lebanon are dying at a rate of two/week, many \are #suicide cases or botched escape at… https://t.co/zlY5rtiYqE"
0,National suicide is a great campaign strategy https://t.co/usXmH9Iu94
0,"I LOVE San Antonio, it’s my home. I love and work here BUT being born and raised in the Rio Grande Valley, NOTHING… https://t.co/E9kUPXbtg6"
1,RT @nataliesedacca: Surely no-one with a conscience can be a 'fan' of an org that allows migrants to die at sea? I'm a strong remain su… 
0,@Keith__Raymond Yesterday a Muslim refugee slaughtered a young student of 14 years to steal his phone the kid is de… https://t.co/Ub5GqgFLn1
1,"#Mediterranean migrant death toll tops 1,000 in 2017 https://t.co/yt3c0N9UpY https://t.co/soTkWxpmnb"
0,"#ISIS bombs restaurant &amp; market in Rukban #refugee camp: at least 6 #Syria'n civilians dead, number expected to rise https://t.co/tVg3dO38oe"
0,RT @a_siab: Continuous 1 sided closure of Pak-Afghan  border reflects death of Transit Trade Agreement. How can 2 sides have trust for new…
0,"RT @Hand_of_Hamza: @KTHopkins @jjws @LBC Let them drown&amp;stop this 'bleeding heart' nonsense: these migrants R vicious,psychopathic,rap… "
0,"RT @tiffanylloree: Because they want them here! @DNC are nothing but thugs, themselves. Death spiral with no platform other than resis… "
0,RT @rac_canberra: Horrific phone calls reveal how Italian Coast Guard let dozens of refugees drown.  https://t.co/ad2tP8lR8B
0,"@ShlomoIndiana @RealJamesWoods Obama Policies are the reasons for the Demise of US Healthcare
not Israel! Under Oba… https://t.co/NpSBqp7lAX"
0,"We must take them down! Voter laws should be enforced as well as our immigration laws. Dead people are voting, ille… https://t.co/g958mHqpfS"
0,.@UNmigration Supervivientes entrevistados por @Refugees hablan d unos 100 muertos el fin d semana. Más de 1.000 en… https://t.co/X4tuSpUFXi
0,RT @verspoorm: @Fabian_Eder_AUT @MichaelvSunder @seawatchcrew 4/ facilitates this illegal migration that is highly exploitative an… 
0,Al menos 388 inmigrantes murieron en las costas españolas en un año https://t.co/E2HsI4c53W vía @elperiodico pues nadie les llamo.
1,RT @Guerraeterna: El mito era potente pero ya no puede ocultar la realidad. https://t.co/dzDzLnh1qy
0,Arizona migration trends tracked through ‘death map’ of discovered human remains https://t.co/gqlvGeq0ht
0,"#Muslim #Refugee Rapes Woman To Death,Proclaims 7 Words When Court Frees Him. #islam #rape #immigrants #Sweden  https://t.co/omi2f0UfEq"
0,"15 Iraqi Refuges were among the killed in strikes on Iraq / Syria border town, with death toll confirmed above 65 &amp; dozens seriously injured"
1,"RT @DanielHRLC: Finally, Govt is admitting that Nauru &amp; Manus are dead ends. Each &amp; every person needs a humane settlement outcome:
https:/…"
0,"Questions remain over U.S. border agent's shooting death near Bisbee
@JohnHookfox10
https://t.co/Hl6qKdUdnR https://t.co/LUByItPzXV"
1,RT @shanebazzi: His name was Sayed Ibrahim Hussain. One of his friends who arrived on the same boat as him contacted me. https://t.co/ZdNz9…
0,"Oversight Committee lashed out at Obama &amp; Eric Holder for obstruction, in death of Border Patrol Agent Brian Terry.
https://t.co/2fyVXpvbHc"
0,"Questions remain over U.S. border agent's shooting death near Bisbee https://t.co/vuthQNKUKB
Great piece with Ed Ashurst"
0,RT @24runner: They are like the kids in school.  They follow the crowd because they are brain dead and no balls. https://t.co/QTyCxjDvg2
0,RT @KentPage: Missing a Mother's Love: @christinalamb reports on #Syria refugee families torn apart @thestmagazine… 
0,BBC News - Migrant crisis: UN says 250 missing in shipwrecks https://t.co/67grAOGIbP
1,"RT @yawazobiafm: 200 Migrants From Nigeria, Others Drown In Mediterranean https://t.co/n19sTnSp8P https://t.co/eJ3rTbLwkI"
0,@frontlinepbs It's the EU's suspsicious Arab-African fake refugee actually economic migrant quotas &amp; Germany's post… https://t.co/R3L9crgEGA
1,"Beklemmende Aufnahmen von der Italienischen Küstenwache zeigen, wie sie die Flüchtenden retten, die noch oben schwi… https://t.co/WGxKZa29D9"
0,#Justice4Serena Iranian broadcaster raises suspicions about death of reporter on Syrian border https://t.co/jREQ8vEMJj
0,RT @GerrySimpsonHRW: Officials demonizing rescue charities seem to want migrants to die to deter others from coming @sunderland_jude… 
0,"@JoyAnnReid WOW, Those girls were beaten and stabbed, that isn't about Stephen Miller, that is about Obamas systemi… https://t.co/m2US05i4qt"
0,"RT @ArmyofKek: Algeria is doing economically well ATM, so the current Algerians going to Europe are their worst. This however migh… "
0,"RT @vaughanvoice: Dated article, but still critical read as its overall accuracy about the impact on Western Europe cannot be ignored. http…"
0,Good thing Trump stopped those 1000 Syrian refugee kids fleeing death from coming to the US &amp; turning the country into a dystopian hellhole.
0,"Thx to USA 7,400 Babies Were Born in this Refugee Camp Without a Single Death. Now White House is Pulling Support https://t.co/JJWSKtxWQO"
0,"RT nunzioni: Worth reading in the wake of Macron's win. Algeria's Pres is sick, and his death could start a new migrant crisis.
…"
0,"RT @HoRaSAn_HaBeR1: koalisyon hava-saldırılarında Kamal Albu, Suriye/Irak sınır şok edici 2 gün önce 66.kişşi öldürüldü, yaralı 100'ün… "
0,"RT @nunzioni: Worth reading in the wake of Macron's win. Algeria's Pres is sick, and his death could start a new migrant crisis.
https://t.…"
0,"RT @javierespinosa2: Italians seize NGO migrant rescue ship in Sicily, it seems now rescuing people from a certain death is called ""crimina…"
0,RT @vanjimbo: Migrants would rather die than stay in Libya's slave markets—and the EU should be ashamed | Opinion https://t.co/mPCSI0ARpH H…
0,RT @allafrica: Death Rate Doubles for Migrant Domestic Workers in Lebanon: https://t.co/feuskfgTbB #Africa https://t.co/dv1PCE6QhW
